B67083,806889,St Joseph S,Elementary,165
B67083,806919,St Joseph SS,Secondary,1699
B67083,811041,St Joseph Sep S,Elementary,318
B67083,816396,St Jude S,Elementary,334
B67083,800007,St Julia C Elem S,Elementary,588
B67083,816906,St Kevin S,Elementary,371
B67083,818500,St Leonard S,Elementary,399
B67083,819883,St Louis S,Elementary,263
B67083,819433,St Luke C Elem S,Elementary,534
B67083,821381,St Marcellinus SS,Secondary,1604
B67083,750298,St Margaret of Scotland S,Elementary,453
B67083,822639,St Marguerite Bourgeoys Sep S,Elementary,266
B67083,822655,St Marguerite d'Youville SS,Secondary,1753
B67083,821365,St Maria Goretti E S,Elementary,378
B67083,823090,St Mark Sep S,Elementary,329
B67083,823953,St Martin SS,Secondary,924
B67083,824950,St Mary E S,Elementary,277
B67083,832308,St Matthew Sep S,Elementary,315
B67083,835536,St Monica E S,Elementary,462
B67083,836036,St Nicholas E S,Elementary,774
B67083,839256,St Patrick S,Elementary,202
B67083,841730,St Paul SS,Secondary,747
B67083,843547,St Peter Sep S,Elementary,283
B67083,845779,St Philip E S,Elementary,320
B67083,846473,St Pio of Pietrelcina E S,Elementary,346
B67083,847933,St Raphael S,Elementary,266
B67083,848751,St Raymond E S,Elementary,587
B67083,848930,St Richard S,Elementary,305
B67083,849286,St Rita E S,Elementary,747
B67083,850071,St Rose of Lima Sep S,Elementary,361
B67083,850217,St Sebastian C Elem S,Elementary,657
B67083,850365,St Simon Stock E S,Elementary,476
B67083,850403,St Sofia S,Elementary,510
B67083,851000,St Stephen Sep S,Elementary,314
B67083,851299,St Teresa of Avila Sep S,Elementary,413
B67083,852651,St Therese of the Child Jesus (Elem) Sep S,Elementary,580
B67083,854530,St Thomas Aquinas SS,Secondary,2053
B67083,856207,St Thomas More S,Elementary,605
B67083,856673,St Timothy S,Elementary,482
B67083,856959,St Ursula E S,Elementary,482
B67083,858420,St Valentine E S,Elementary,430
B67083,857165,St Veronica E S,Elementary,529
B67083,865362,St Vincent de Paul Sep S,Elementary,220
B67083,683246,St. Aidan Catholic E S,Elementary,534
B67083,775797,St. Barbara E S,Elementary,554
B67083,738857,St. Bernard of Clairvaux C Elem S,Elementary,663
B67083,684199,St. Bonaventure Catholic E S,Elementary,436
B67083,783161,St. Charles Garnier S,Elementary,243
B67083,696056,St. Joan of Arc Catholic SS,Secondary,1290
B67083,721020,St. Josephine Bakhita Catholic E S,Elementary,627
B67083,688182,St. Lucy C Elem S,Elementary,537
B67083,864570,St. Michael Catholic SS,Secondary,869
B67083,784979,St. Roch Catholic SS,Secondary,894
B67083,863785,Sts Martha & Mary Sep S,Elementary,376
B67083,843466,Sts. Peter & Paul Sep S,Elementary,170
B67083,706418,Venerable Michael McGivney C Elem S,Elementary,506
B67105,685984,All Saints Catholic Secondary School,Secondary,1502
B67105,703923,Archbishop Denis O'Connor Catholic HS,Secondary,867
B67105,771406,Brother Andre CS,Elementary,665
B67105,682867,Father Donald MacLellan Catholic Sec Sch CS,Secondary,237
B67105,706990,Father Joseph Venini Catholic S,Elementary,333
B67105,710083,Father Leo J Austin Catholic SS,Secondary,1080
B67105,710954,Good Shepherd Catholic S,Elementary,129
B67105,720313,Holy Family Catholic S,Elementary,66
B67105,718220,Holy Redeemer Catholic S,Elementary,522
B67105,721387,Immaculate Conception Catholic S,Elementary,136
B67105,724084,John XXIII Catholic S,Elementary,317
B67105,735060,Monsignor John Pereyma Catholic SS,Secondary,703
B67105,741310,Monsignor Paul Dwyer Catholic HS,Secondary,1109
B67105,845884,Monsignor Philip Coffey Catholic S,Elementary,298
B67105,733040,Mother Teresa Catholic S,Elementary,499
B67105,738050,Notre Dame Catholic SS,Secondary,1518
B67105,741728,Our Lady of the Bay Catholic S,Elementary,210
B67105,764434,Sir Albert Love Catholic S,Elementary,256
B67105,773956,St Anthony Daniel Catholic S,Elementary,192
B67105,777242,St Bernadette Catholic S,Elementary,702
B67105,762083,St Bernard Catholic S,Elementary,337
B67105,691259,St Bridget Catholic S,Elementary,534
B67105,781282,St Catherine of Siena Catholic S,Elementary,410
B67105,784133,St Christopher Catholic S,Elementary,339
B67105,789178,St Elizabeth Seton Catholic S,Elementary,666
B67105,791806,St Francis de Sales Catholic S,Elementary,168
B67105,796352,St Hedwig Catholic S,Elementary,115
B67105,798258,St Isaac Jogues Catholic S,Elementary,331
B67105,798460,St James Catholic S,Elementary,183
B67105,803057,St John Bosco Catholic S,Elementary,551
B67105,805327,St John the Evangelist Catholic S,Elementary,209
B67105,811696,St Joseph Catholic S,Elementary,330
B67105,814423,St Joseph Catholic S,Elementary,492
B67105,772020,St Jude Catholic S,Elementary,300
B67105,818844,St Leo Catholic S,Elementary,599
B67105,820830,St Luke the Evangelist Catholic S,Elementary,609
B67105,823546,St Marguerite Bourgeoys Catholic S,Elementary,311
B67105,730718,St Marguerite d'Youville Catholic S,Elementary,371
B67105,823015,St Mark the Evangelist Catholic S,Elementary,465
B67105,826278,St Mary Catholic SS,Secondary,1433
B67105,830801,St Matthew the Evangelist Catholic S,Elementary,472
B67105,835668,St Monica Catholic S,Elementary,376
B67105,840696,St Patrick Catholic S,Elementary,675
B67105,843156,St Paul Catholic S,Elementary,326
B67105,852902,St Theresa Catholic S,Elementary,237
B67105,854980,St Thomas Aquinas Catholic S,Elementary,398
B67105,858960,St Wilfrid Catholic S,Elementary,342
B66060,2801,Adelaide Mclaughlin PS,Elementary,334
B66060,890855,Ajax HS,Secondary,1457
B66060,9008,Alexander Graham Bell PS,Elementary,604
B66060,14052,Altona Forest PS,Elementary,419
B66060,892025,Anderson C & VI,Secondary,946
B66060,20036,Applecroft PS,Elementary,421
B66060,26670,Athabasca Street PS,Elementary,384
B66060,36609,Bayview Heights PS,Elementary,475
B66060,38083,Beau Valley PS,Elementary,330
B66060,38164,Beaverton PS,Elementary,176
B66060,42269,Bellwood PS,Elementary,464
B66060,637517,Blair Ridge Public School,Elementary,668
B66060,33880,Bobby Orr PS,Elementary,325
B66060,33952,Bolton C Falby PS,Elementary,606
B66060,896446,Brock HS,Secondary,527
B66060,179554,Brooklin Village PS,Elementary,794
B66060,72907,C E Broughton PS,Elementary,357
B66060,73547,Cadarackque PS,Elementary,602
B66060,82686,Captain Michael VandenBos PS,Elementary,589
B66060,97110,Carruthers Creek PS,Elementary,755
B66060,94587,Cartwright Central PS,Elementary,373
B66060,898651,Cartwright HS,Secondary,108
B66060,443638,Claremont PS,Elementary,182
B66060,117463,College Hill PS,Elementary,254
B66060,116840,Colonel J E Farewell PS,Elementary,409
B66060,124222,Coronation PS,Elementary,465
B66060,933156,DCE - Under 21 CI & VS,Secondary,21
B66060,904392,Donald A Wilson SS,Secondary,1429
B66060,147109,Dr C F Cannon PS,Elementary,482
B66060,147885,Dr Robert Thornton PS,Elementary,312
B66060,147915,Dr Roberta Bondar PS,Elementary,416
B66060,148148,Dr S J Phillips PS,Elementary,525
B66060,5215,Duffin's Bay PS,Elementary,291
B66060,151785,Duke of Edinburgh PS,Elementary,239
B66060,905674,Dunbarton HS,Secondary,1683
B66060,905585,Durham Alternative SS,Secondary,674
B66060,165514,Eagle Ridge PS,Elementary,491
B66060,156078,Earl A Fairman PS,Elementary,211
B66060,906565,Eastdale C & VI,Secondary,1215
B66060,493031,Elizabeth B Phin PS,Elementary,354
B66060,477567,Epsom PS,Elementary,72
B66060,192210,Fairport Beach PS,Elementary,283
B66060,193119,Fallingbrook PS,Elementary,416
B66060,206253,Frenchman's Bay PS,Elementary,672
B66060,911291,G L Roberts C & VI,Secondary,653
B66060,210277,Gandatsetiagon PS,Elementary,444
B66060,214833,Gertrude Colpus PS,Elementary,222
B66060,213829,Glen Dhu PS,Elementary,535
B66060,218103,Glen Street PS,Elementary,359
B66060,219908,Glengrove PS,Elementary,369
B66060,567787,Goodwood PS,Elementary,239
B66060,221805,Gordon B Attersley PS,Elementary,491
B66060,227188,Grandview PS,Elementary,281
B66060,477435,Greenbank/Epsom PS,Elementary,134
B66060,244791,Harmony Heights PS,Elementary,374
B66060,244732,Harmony PS,Elementary,106
B66060,916331,Henry Street HS,Secondary,933
B66060,231533,Highbush PS,Elementary,480
B66060,259160,Hillsdale PS,Elementary,137
B66060,918423,J Clarke Richardson Collegiate,Secondary,1621
B66060,280844,Jack Miner PS,Elementary,581
B66060,283495,John Dryden PS,Elementary,627
B66060,286095,Joseph Gould PS,Elementary,564
B66060,446033,Julie Payette,Elementary,690
B66060,124745,Kedron PS,Elementary,438
B66060,304379,Lakeside PS,Elementary,359
B66060,99872,Lakewoods PS,Elementary,367
B66060,311707,Lester B Pearson PS,Elementary,373
B66060,313050,Lincoln Alexander PS,Elementary,434
B66060,312983,Lincoln Avenue PS,Elementary,281
B66060,321176,Lord Elgin PS,Elementary,235
B66060,328740,Maple Ridge PS,Elementary,304
B66060,348503,Mary Street Community S,Elementary,171
B66060,932345,Maxwell Heights Secondary School,Secondary,1180
B66060,350508,McCaskill's Mills PS,Elementary,433
B66060,356271,Meadowcrest PS,Elementary,603
B66060,450298,Norman G. Powers PS,Elementary,774
B66060,394819,Nottingham PS,Elementary,638
B66060,932329,O'Neill C & VI,Secondary,1270
B66060,425630,Ormiston PS,Elementary,413
B66060,932841,Oshawa Central CI,Secondary,469
B66060,935310,Pickering HS,Secondary,2037
B66060,443573,Pierre Elliott Trudeau PS,Elementary,593
B66060,935360,Pine Ridge SS,Secondary,1556
B66060,936227,Port Perry HS,Secondary,1178
B66060,477303,Prince Albert PS,Elementary,201
B66060,458830,Pringle Creek PS,Elementary,622
B66060,461423,Quaker Village PS,Elementary,410
B66060,463396,Queen Elizabeth PS,Elementary,486
B66060,451177,R H Cornish PS,Elementary,784
B66060,937525,R S Mclaughlin C & VI,Secondary,1065
B66060,485233,Ritson PS,Elementary,222
B66060,336001,Robert Munsch Public School,Elementary,561
B66060,489336,Roland Michener PS,Elementary,468
B66060,201258,Romeo Dallaire Public School,Elementary,763
B66060,490563,Rosebank Road PS,Elementary,161
B66060,509736,S A Cawker PS,Elementary,489
B66060,503720,Scott Central PS,Elementary,326
B66060,531049,Sherwood PS,Elementary,671
B66060,941603,Sinclair SS,Secondary,2018
B66060,515523,Sir John A Macdonald PS,Elementary,445
B66060,520225,Sir Samuel Steele PS,Elementary,545
B66060,622044,Sir William Stephenson PS,Elementary,456
B66060,526673,Southwood Park PS,Elementary,641
B66060,536512,Stephen G Saywell PS,Elementary,394
B66060,542148,Sunderland PS,Elementary,340
B66060,543861,Sunset Heights PS,Elementary,324
B66060,547115,T R McEwen PS,Elementary,527
B66060,551066,Terry Fox PS,Elementary,506
B66060,96270,Thorah Central PS,Elementary,182
B66060,566870,Uxbridge PS,Elementary,420
B66060,948969,Uxbridge SS,Secondary,1467
B66060,569933,Valley Farm PS,Elementary,582
B66060,569216,Valley View PS,Elementary,116
B66060,570389,Vaughan Willard PS,Elementary,314
B66060,577049,Village Union PS,Elementary,366
B66060,92886,Vimy Ridge Public School,Elementary,538
B66060,577669,Vincent Massey PS,Elementary,315
B66060,93700,Walter E Harris PS,Elementary,373
B66060,590916,Waverly PS,Elementary,386
B66060,325635,West Lynde PS,Elementary,465
B66060,598909,Westcreek PS,Elementary,468
B66060,595535,Westney Heights PS,Elementary,668
B66060,171101,Whitby Shores P.S. PS,Elementary,485
B66060,610704,William Dunbar PS,Elementary,653
B66060,525960,Williamsburg PS,Elementary,686
B66060,614904,Winchester PS,Elementary,788
B66060,617440,Woodcrest PS,Elementary,289
B66168,4758,Agnes Hodge PS,Elementary,468
B66168,19224,Anna Melick Memorial S,Elementary,117
B66168,31739,Banbury Heights S,Elementary,439
B66168,41807,Bellview PS,Elementary,277
B66168,521116,Bloomsburg PS,Elementary,238
B66168,403466,Boston PS,Elementary,235
B66168,34339,Branlyn Community S,Elementary,362
B66168,896187,Brantford CI & VS,Secondary,1171
B66168,62006,Brier Park PS,Elementary,388
B66168,70254,Burford District E S,Elementary,423
B66168,75604,Caledonia Centennial PS,Elementary,241
B66168,899046,Cayuga SS,Secondary,647
B66168,89966,Cedarland PS,Elementary,272
B66168,90077,Centennial-Grand Woodlands S,Elementary,240
B66168,90816,Central PS,Elementary,159
B66168,468064,Cobblestone E S,Elementary,441
B66168,126306,Courtland PS,Elementary,241
B66168,903728,Delhi DSS,Secondary,638
B66168,136441,Delhi PS,Elementary,461
B66168,145602,Doverwood PS,Elementary,303
B66168,151130,Dufferin PS,Elementary,359
B66168,153737,Dunnville Central PS,Elementary,130
B66168,906069,Dunnville SS,Secondary,558
B66168,170372,Elgin Avenue PS,Elementary,303
B66168,192341,Fairview Avenue PS,Elementary,261
B66168,192880,Fairview S,Elementary,474
B66168,220035,Glen Morris Central PS,Elementary,191
B66168,226017,Graham Bell-Victoria PS,Elementary,155
B66168,891304,Grand Erie Learning Alternatives,Secondary,221
B66168,227196,Grandview Central PS,Elementary,192
B66168,227056,Grandview PS,Elementary,209
B66168,229393,Greenbrier PS,Elementary,210
B66168,233706,Hagersville E S,Elementary,299
B66168,915033,Hagersville SS,Secondary,482
B66168,265608,Houghton PS,Elementary,228
B66168,280097,J L Mitchener PS,Elementary,268
B66168,281263,James Hillier PS,Elementary,308
B66168,282308,Jarvis PS,Elementary,295
B66168,295434,King George S,Elementary,376
B66168,97314,Langton PS,Elementary,211
B66168,308170,Lansdowne-Costain PS,Elementary,274
B66168,326259,Lynndale Heights PS,Elementary,376
B66168,329100,Major Ballachey PS,Elementary,202
B66168,898007,McKinnon Park SS,Secondary,861
B66168,378372,Mount Pleasant S,Elementary,227
B66168,930245,North Park C & VS,Secondary,1194
B66168,410225,North Ward S,Elementary,428
B66168,502324,Oakland-Scotland PS,Elementary,188
B66168,417505,Oneida Central PS,Elementary,268
B66168,97446,Onondaga-Brant PS,Elementary,213
B66168,97578,Paris Central PS,Elementary,217
B66168,933490,Paris DHS,Secondary,927
B66168,934402,Pauline Johnson C & VS,Secondary,988
B66168,935964,Port Dover Comp S,Secondary,205
B66168,450790,Port Dover E Comp S,Elementary,83
B66168,451304,Port Rowan PS,Elementary,278
B66168,452866,Prince Charles PS,Elementary,276
B66168,456764,Princess Elizabeth PS,Elementary,188
B66168,469505,Rainham Central S,Elementary,279
B66168,485306,River Heights S,Elementary,608
B66168,494208,Russell Reid PS,Elementary,360
B66168,412984,Ryerson Heights E S,Elementary,807
B66168,505510,Seneca Central PS,Elementary,135
B66168,941557,Simcoe Comp S,Secondary,815
B66168,521760,St George-German PS,Elementary,391
B66168,403725,Teeterville PS,Elementary,198
B66168,153931,Thompson Creek E S,Elementary,250
B66168,916412,Tollgate Technological Skills Centre SS,Secondary,338
B66168,949035,Valley Heights SS,Secondary,630
B66168,584037,Walpole North E S,Elementary,201
B66168,586110,Walsh PS,Elementary,307
B66168,950785,Waterford DHS,Secondary,478
B66168,1899,Waterford PS,Elementary,310
B66168,596647,West Lynn PS,Elementary,290
B66168,619396,Woodman-Cainsville S,Elementary,397
B66028,1104,A V Graham PS,Elementary,361
B66028,18660,Amherstburg PS,Elementary,469
B66028,19054,Anderdon PS,Elementary,500
B66028,929727,Belle River DHS,Secondary,1016
B66028,41297,Belle River PS,Elementary,431
B66028,41947,Bellewood PS,Elementary,768
B66028,98094,Centennial Central PS,Elementary,208
B66028,95885,Central PS,Elementary,283
B66028,953466,Century SS,Secondary,426
B66028,91073,Colchester North PS,Elementary,206
B66028,123838,Coronation PS,Elementary,215
B66028,131245,D M Eagle PS,Elementary,292
B66028,134880,David Maxwell PS,Elementary,368
B66028,142948,Dougall Avenue PS,Elementary,360
B66028,147362,Dr H D Taylor PS,Elementary,233
B66028,590984,Dr. David Suzuki PS,Elementary,550
B66028,362379,East Mersea PS,Elementary,230
B66028,164690,Eastwood PS,Elementary,329
B66028,909440,Essex DHS,Secondary,886
B66028,334012,Essex PS,Elementary,546
B66028,201391,Forest Glade PS,Elementary,532
B66028,203009,Frank W Begley PS,Elementary,512
B66028,911780,General Amherst HS,Secondary,812
B66028,211192,General Brock PS,Elementary,313
B66028,220817,Glenwood PS,Elementary,504
B66028,222119,Gordon McGregor PS,Elementary,395
B66028,222240,Gore Hill PS,Elementary,223
B66028,91464,Gosfield North PS,Elementary,467
B66028,915815,Harrow DHS,Secondary,274
B66028,245640,Harrow Junior PS,Elementary,191
B66028,245658,Harrow PS,Elementary,353
B66028,917249,Hon W C Kennedy CI,Secondary,815
B66028,268267,Hugh Beaton PS,Elementary,333
B66028,279315,J A McWilliam PS,Elementary,368
B66028,279579,J E Benson PS,Elementary,350
B66028,91596,Jack Miner PS,Elementary,354
B66028,283347,John Campbell PS,Elementary,358
B66028,918806,John L Forster SS,Secondary,474
B66028,294659,King Edward PS,Elementary,386
B66028,920100,Kingsville DHS,Secondary,625
B66028,300500,Kingsville PS,Elementary,517
B66028,308897,LaSalle PS,Elementary,674
B66028,551941,Lakeshore Discovery S,Elementary,954
B66028,922188,Leamington DSS,Secondary,1037
B66028,327026,M S Hetherington PS,Elementary,329
B66028,331180,Malden Central PS,Elementary,269
B66028,338206,Margaret D Bennie PS,Elementary,323
B66028,343536,Marlborough PS,Elementary,390
B66028,364720,Mill Street PS,Elementary,285
B66028,376035,Mount Carmel Blytheswood PS,Elementary,276
B66028,411787,Northwood PS,Elementary,758
B66028,414778,Oakwood PS,Elementary,153
B66028,435872,Parkview PS,Elementary,258
B66028,439088,Pelee Island PS,Elementary,
B66028,440256,Percy P McCallum PS,Elementary,540
B66028,452734,Prince Andrew PS,Elementary,404
B66028,454168,Prince Edward PS,Elementary,428
B66028,457280,Princess Elizabeth PS,Elementary,228
B66028,462098,Queen Elizabeth PS,Elementary,518
B66028,574155,Queen Victoria PS,Elementary,418
B66028,939218,Riverside SS,Secondary,1023
B66028,491217,Roseland PS,Elementary,463
B66028,491764,Roseville PS,Elementary,291
B66028,494720,Ruthven PS,Elementary,243
B66028,939765,Sandwich SS,Secondary,1034
B66028,498513,Sandwich West PS,Elementary,618
B66028,526703,Southwood PS,Elementary,364
B66028,243524,Talbot Trail PS,Elementary,949
B66028,539427,Tecumseh Vista Academy - Elementary,Elementary,745
B66028,902299,Tecumseh Vista Academy- Secondary,Secondary,117
B66028,574023,Victoria PS,Elementary,193
B66028,949612,Vincent Massey SS,Secondary,1690
B66028,950009,W F Herman SS,Secondary,828
B66028,950394,Walkerville CI,Secondary,932
B66028,951927,Western SS,Secondary,386
B66028,607541,William G Davis PS,Elementary,349
B66028,953822,Windsor Public Alternative,Secondary,280
B67113,687286,Ascension Sep S,Elementary,338
B67113,688231,Assumption Roman Catholic SS,Secondary,922
B67113,689726,Bishop Paul Francis Reding SS,Secondary,1577
B67113,693987,Canadian Martyrs S,Elementary,342
B67113,697125,Christ the King Catholic SS,Secondary,1625
B67113,761182,Corpus Christi Catholic SS,Secondary,1156
B67113,708160,Guardian Angels Catholic E S,Elementary,872
B67113,714712,Holy Cross Catholic S,Elementary,460
B67113,716936,Holy Family S,Elementary,240
B67113,718483,Holy Rosary Sep S,Elementary,451
B67113,719005,Holy Rosary Sep S,Elementary,362
B67113,704300,Holy Trinity Catholic SS,Secondary,1463
B67113,687394,Lumen Christi Catholic Elementary School E S,Elementary,615
B67113,729159,Mother Teresa Catholic E S,Elementary,596
B67113,738271,Notre Dame Roman Catholic SS,Secondary,1126
B67113,737147,Our Lady of Fatima C Elem S,Elementary,684
B67113,749052,Our Lady of Peace S,Elementary,529
B67113,734373,Our Lady of Victory S,Elementary,260
B67113,680039,Pope John Paul II C Elem S,Elementary,875
B67113,758280,Sacred Heart of Jesus Catholic S,Elementary,544
B67113,768936,St Andrew Catholic S,Elementary,708
B67113,777650,St Bernadette Sep S,Elementary,513
B67113,780871,St Brigid S,Elementary,654
B67113,781436,St Catherine of Alexandria E S,Elementary,722
B67113,786861,St Dominics Sep S,Elementary,559
B67113,789232,St Elizabeth Seton Catholic E S,Elementary,708
B67113,792039,St Francis of Assisi Sep S,Elementary,421
B67113,793884,St Gabriel S,Elementary,491
B67113,798010,St Ignatius of Loyola SS,Secondary,1276
B67113,798827,St James Sep S,Elementary,287
B67113,801283,St Joan of Arc Catholic E S,Elementary,661
B67113,805530,St Johns S,Elementary,222
B67113,804410,St Johns Sep S,Elementary,343
B67113,809144,St Joseph's S,Elementary,489
B67113,814296,St Joseph's S,Elementary,364
B67113,820679,St Luke E S,Elementary,333
B67113,821241,St Marguerite d'Youville E S,Elementary,633
B67113,823058,St Marks Sep S,Elementary,352
B67113,823180,St Matthew's S,Elementary,379
B67113,834319,St Michaels Sep S,Elementary,219
B67113,839442,St Patrick Sep S,Elementary,240
B67113,840912,St Paul S,Elementary,305
B67113,843989,St Peters S,Elementary,679
B67113,848484,St Raphaels Sep S,Elementary,283
B67113,854212,St Thomas Aquinas Roman Catholic SS,Secondary,796
B67113,856630,St Timothy Sep S,Elementary,551
B67113,858889,St Vincent's CS,Elementary,380
B67113,683661,St. Anthony of Padua C Elem S,Elementary,640
B67113,838178,St. Christopher C Elem S,Elementary,651
B67113,684465,Thomas Merton Catholic Secondary School,Secondary,240
B66133,779,Abbey Lane PS,Elementary,405
B66133,913715,Abbey Park HS,Secondary,1239
B66133,890332,Acton DHS,Secondary,522
B66133,6777,Aldershot E S,Elementary,244
B66133,890987,Aldershot HS,Secondary,502
B66133,33680,Alexander's Public School,Elementary,814
B66133,59501,Brant Hills PS,Elementary,305
B66133,66249,Brookdale PS,Elementary,309
B66133,66761,Brookville PS,Elementary,434
B66133,58360,Bruce T Lindley,Elementary,346
B66133,586248,Bruce Trail PS,Elementary,923
B66133,70777,Burlington Central E S,Elementary,264
B66133,897353,Burlington Central HS,Secondary,698
B66133,411795,C H Norton PS,Elementary,805
B66133,85898,Captain R. Wilson PS,Elementary,635
B66133,90140,Centennial Md S,Elementary,461
B66133,94455,Central PS,Elementary,363
B66133,77046,Charles R. Beaudoin PS,Elementary,766
B66133,76970,Chris Hadfield PS,Elementary,740
B66133,111090,Clarksdale PS,Elementary,709
B66133,147281,Dr Charles Best PS,Elementary,293
B66133,907685,E C Drury Secondary Centre,Secondary,26
B66133,156469,E J James PS,Elementary,459
B66133,169110,E W Foster S,Elementary,546
B66133,164267,Eastview PS,Elementary,487
B66133,206470,Emily Carr PS,Elementary,762
B66133,907669,Ernest C Drury HS,Secondary,948
B66133,121112,Escarpment View Public School,Elementary,770
B66133,193046,Falgarwood PS,Elementary,459
B66133,194263,Florence Meares PS,Elementary,682
B66133,474578,Forest Trail Public School (Elem),Elementary,880
B66133,206474,Frontenac PS,Elementary,480
B66133,180123,Gardiner PS,Elementary,560
B66133,911607,Gary Allan High School - Bronte Creek,Secondary,28
B66133,940968,Gary Allan High School - Burlington,Secondary,474
B66133,890405,Gary Allan High School - Halton Hills,Secondary,255
B66133,940976,Gary Allan High School - Milton,Secondary,216
B66133,940984,Gary Allan High School - Oakville,Secondary,161
B66133,911615,Gary Allan High School - SCORE,Secondary,30
B66133,940925,Gary Allan High School - STEP,Secondary,149
B66133,946893,Gary Allan High School - TEAM,Secondary,35
B66133,212369,George Kennedy PS,Elementary,539
B66133,912433,Georgetown DHS,Secondary,1745
B66133,927291,Georgetown Secondary Centre SS,Secondary,20
B66133,216267,Gladys Speers PS,Elementary,381
B66133,220523,Glen Williams PS,Elementary,229
B66133,220426,Glenview PS,Elementary,320
B66133,245259,Harrison PS,Elementary,258
B66133,111600,Hawthorne Village PS,Elementary,1214
B66133,253340,Heritage Glen PS,Elementary,510
B66133,918300,Iroquois Ridge HS,Secondary,1313
B66133,280356,J M Denyes PS,Elementary,229
B66133,138990,James W. Hill PS,Elementary,467
B66133,285161,John T Tuck PS,Elementary,614
B66133,223746,John William Boich PS,Elementary,681
B66133,286087,Joseph Gibbons PS,Elementary,128
B66133,408543,Joshua Creek PS,Elementary,847
B66133,291536,Kilbride PS,Elementary,254
B66133,299855,Kings Road PS,Elementary,272
B66133,304271,Lakeshore PS,Elementary,210
B66133,922501,Lester B. Pearson HS,Secondary,717
B66133,312460,Limehouse PS,Elementary,131
B66133,924393,M M Robinson HS,Secondary,1087
B66133,334693,Maple Grove PS,Elementary,517
B66133,336122,Maplehurst PS,Elementary,381
B66133,345229,Martin Street PS,Elementary,247
B66133,353183,McKenzie-Smith Bennett,Elementary,677
B66133,926736,Milton DHS,Secondary,1214
B66133,368857,Mohawk Gardens PS,Elementary,415
B66133,376086,Montclair PS,Elementary,465
B66133,380199,Munn's PS,Elementary,467
B66133,928160,Nelson HS,Secondary,1463
B66133,383570,New Central PS,Elementary,209
B66133,932060,Oakville Trafalgar HS,Secondary,1322
B66133,414646,Oakwood PS,Elementary,177
B66133,421472,Orchard Park PS,Elementary,438
B66133,310777,P. L. Robertson Public School,Elementary,1106
B66133,154705,Palermo PS,Elementary,830
B66133,433888,Park PS,Elementary,248
B66133,70734,Paul A Fisher PS,Elementary,222
B66133,437565,Pauline Johnson PS,Elementary,272
B66133,442011,Pilgrim Wood PS,Elementary,452
B66133,444022,Pine Grove PS,Elementary,724
B66133,445193,Pineland PS,Elementary,608
B66133,445452,Pineview PS,Elementary,288
B66133,451720,Post's Corners PS,Elementary,661
B66133,485438,River Oaks PS,Elementary,522
B66133,487252,Robert Baldwin PS,Elementary,406
B66133,937665,Robert Bateman HS,Secondary,1166
B66133,949167,Robert Bateman Secondary Centre,Secondary,55
B66133,487570,Robert Little PS,Elementary,346
B66133,489395,Rolling Meadows PS,Elementary,565
B66133,495263,Ryerson PS,Elementary,237
B66133,556807,Sam Sherratt PS,Elementary,363
B66133,510289,Sheridan PS,Elementary,206
B66133,510130,Silver Creek PS,Elementary,630
B66133,515353,Sir Ernest Macmillan PS,Elementary,430
B66133,536881,Stewarttown Md S,Elementary,420
B66133,543217,Sunningdale PS,Elementary,611
B66133,947547,TA Blakelock Secondary Centre,Secondary,28
B66133,550361,Tecumseh PS,Elementary,284
B66133,947539,Thomas A Blakelock HS,Secondary,1099
B66133,393777,Tiger Jeet Singh PS,Elementary,984
B66133,557269,Tom Thomson PS,Elementary,365
B66133,579742,W H Morden PS,Elementary,445
B66133,579874,W I Dick Md S,Elementary,417
B66133,597260,West Oak PS,Elementary,844
B66133,953121,White Oaks HS,Secondary,2251
B67121,743868,Annunciation of Our Lord E S,Elementary,567
B67121,689750,Bishop Ryan Catholic SS,Secondary,1364
B67121,689386,Bishop Tonnos Catholic SS,Secondary,1330
B67121,751553,Blessed John Paul II E S,Elementary,396
B67121,690279,Blessed Sacrament Sep S,Elementary,293
B67121,733105,Blessed Teresa of Calcutta E S,Elementary,378
B67121,693650,Canadian Martyrs S,Elementary,202
B67121,694134,Cardinal Newman Catholic SS,Secondary,1534
B67121,695343,Cathedral HS,Secondary,1547
B67121,699500,Corpus Christi S,Elementary,436
B67121,710997,Guardian Angels E S,Elementary,472
B67121,717053,Holy Name of Jesus Sep S,Elementary,378
B67121,704288,Holy Name of Mary Catholic S,Elementary,531
B67121,720046,Holy Spirit Sep S,Elementary,102
B67121,819028,Immaculate Conception E S,Elementary,299
B67121,721972,Immaculate Heart of Mary Sep S,Elementary,862
B67121,745650,Our Lady of Lourdes Sep S,Elementary,350
B67121,742350,Our Lady of Mount Carmel,Elementary,298
B67121,748544,Our Lady of Peace,Elementary,321
B67121,748633,Our Lady of the Assumption Sep S,Elementary,243
B67121,752800,Regina Mundi Sep S,Elementary,233
B67121,756180,Sacred Heart Sep S,Elementary,151
B67121,765180,St Agnes,Elementary,381
B67121,772046,St Ann (Ancaster) Catholic E S,Elementary,333
B67121,772160,St Anns Sep S,Elementary,181
B67121,775681,St Augustines S,Elementary,295
B67121,778028,St Bernadette S,Elementary,320
B67121,781010,St Brigids Sep S,Elementary,326
B67121,784400,St Clare of Assisi,Elementary,301
B67121,785016,St Columba Sep S,Elementary,150
B67121,785865,St Daniel's S,Elementary,248
B67121,786152,St David S,Elementary,509
